DateTime,Groundwater level per five days
2000-01-01,1356.78
2000-01-06,1356.74
2000-01-11,1356.7
2000-01-16,1356.66
2000-01-21,1356.64
2000-01-26,1356.61
2000-02-01,1356.59
2000-02-06,1356.57
2000-02-11,1356.58
2000-02-16,1356.61
2000-02-21,1356.56
2000-02-26,1356.54
2000-03-01,1356.6
2000-03-06,1356.63
2000-03-11,1356.64
2000-03-16,1356.66
2000-03-21,1356.68
2000-03-26,1356.69
2000-04-01,1356.71
2000-04-06,1356.74
2000-04-11,1356.75
2000-04-16,1356.78
2000-04-21,1356.81
2000-04-26,1356.85
2000-05-01,1356.92
2000-05-06,1356.95
2000-05-11,1356.98
2000-05-16,1357.01
2000-05-21,1357.06
2000-05-26,1357.1
2000-06-01,1357.15
2000-06-06,1357.18
2000-06-11,1357.15
2000-06-16,1357.13
2000-06-21,1357.1
2000-06-26,1357.08
2000-07-01,1357.1
2000-07-06,1357.12
2000-07-11,1357.15
2000-07-16,1357.18
2000-07-21,1357.2
2000-07-26,1357.25
2000-08-01,1357.27
2000-08-06,1357.25
2000-08-11,1357.28
2000-08-16,1357.31
2000-08-21,1357.33
2000-08-26,1357.31
2000-09-01,1357.28
2000-09-06,1357.25
2000-09-11,1357.23
2000-09-16,1357.2
2000-09-21,1357.18
2000-09-26,1357.15
2000-10-01,1357.18
2000-10-06,1357.23
2000-10-11,1357.28
2000-10-16,1357.34
2000-10-21,1357.38
2000-10-26,1357.4
2000-11-01,1357.45
2000-11-06,1357.48
2000-11-11,1357.52
2000-11-16,1357.58
2000-11-21,1357.54
2000-11-26,1357.5
2000-12-01,1357.48
2000-12-06,1357.41
2000-12-11,1357.35
2000-12-16,1357.24
2000-12-21,1357.16
2000-12-26,1357.1
2001-01-01,1356.78
2001-01-06,1356.71
2001-01-11,1356.69
2001-01-16,1356.68
2001-01-21,1356.67
2001-01-26,1356.66
2001-02-01,1356.65
2001-02-06,1356.64
2001-02-11,1356.63
2001-02-16,1356.62
2001-02-21,1356.61
2001-02-26,1356.6
2001-03-01,1356.63
2001-03-06,1356.65
2001-03-11,1356.68
2001-03-16,1356.64
2001-03-21,1356.68
2001-03-26,1356.73
2001-04-01,1356.78
2001-04-06,1356.81
2001-04-11,1356.93
2001-04-16,1356.88
2001-04-21,1357.01
2001-04-26,1357.23
2001-05-01,1357.29
2001-05-06,1357.34
2001-05-11,1357.38
2001-05-16,1357.41
2001-05-21,1357.45
2001-05-26,1357.43
2001-06-01,1357.19
2001-06-06,1357.21
2001-06-11,1357.25
2001-06-16,1357.28
2001-06-21,1357.3
2001-06-26,1357.33
2001-07-01,1357.32
2001-07-06,1357.24
2001-07-11,1357.08
2001-07-16,1356.8
2001-07-21,1356.87
2001-07-26,1357.06
2001-08-01,1357.32
2001-08-06,1357.29
2001-08-11,1357.36
2001-08-16,1357.41
2001-08-21,1357.47
2001-08-26,1357.49
2001-09-01,1357.46
2001-09-06,1357.38
2001-09-11,1357.31
2001-09-16,1357.2
2001-09-21,1357.13
2001-09-26,1356.96
2001-10-01,1356.94
2001-10-06,1356.93
2001-10-11,1357.2
2001-10-16,1357.07
2001-10-21,1357.11
2001-10-26,1357.19
2001-11-01,1357.23
2001-11-06,1357.26
2001-11-11,1357.28
2001-11-16,1357.14
2001-11-21,1356.95
2001-11-26,1356.89
2001-12-01,1357.08
2001-12-06,1357.02
2001-12-11,1356.92
2001-12-16,1356.88
2001-12-21,1356.85
2001-12-26,1356.83
2002-01-01,1357.19
2002-01-06,1357.15
2002-01-11,1357.13
2002-01-16,1357.69
2002-01-21,1357.05
2002-01-26,1356.98
2002-02-01,1356.95
2002-02-06,1356.93
2002-02-11,1356.98
2002-02-16,1357.01
2002-02-21,1357.05
2002-02-26,1357.07
2002-03-01,1357.08
2002-03-06,1357.12
2002-03-11,1357.15
2002-03-16,1357.18
2002-03-21,1357.23
2002-03-26,1357.18
2002-04-01,1357.2
2002-04-06,1357.15
2002-04-11,1357.13
2002-04-16,1357.05
2002-04-21,1357.08
2002-04-26,1357.06
2002-05-01,1357.05
2002-05-06,1357.03
2002-05-11,1357.01
2002-05-16,1356.98
2002-05-21,1356.92
2002-05-26,1356.98
2002-06-01,1356.96
2002-06-06,1356.93
2002-06-11,1356.91
2002-06-16,1356.95
2002-06-21,1356.98
2002-06-26,1357.03
2002-07-01,1357.05
2002-07-06,1357.08
2002-07-11,1357.15
2002-07-16,1357.18
2002-07-21,1357.08
2002-07-26,1357.06
2002-08-01,1357.03
2002-08-06,1356.99
2002-08-11,1356.93
2002-08-16,1356.89
2002-08-21,1356.83
2002-08-26,1356.81
2002-09-01,1356.72
2002-09-06,1356.7
2002-09-11,1356.68
2002-09-16,1356.63
2002-09-21,1356.61
2002-09-26,1356.68
2002-10-01,1356.65
2002-10-06,1356.7
2002-10-11,1356.74
2002-10-16,1356.78
2002-10-21,1356.83
2002-10-26,1356.78
2002-11-01,1356.85
2002-11-06,1356.91
2002-11-11,1356.98
2002-11-16,1357.03
2002-11-21,1357.07
2002-11-26,1357.1
2002-12-01,1357.15
2002-12-06,1357.18
2002-12-11,1357.2
2002-12-16,1357.25
2002-12-21,1357.28
2002-12-26,1357.21
2003-01-01,1357.37
2003-01-06,1357.32
2003-01-11,1357.28
2003-01-16,1357.25
2003-01-21,1357.21
2003-01-26,1357.18
2003-02-01,1357.12
2003-02-06,1357.08
2003-02-11,1357.05
2003-02-16,1356.97
2003-02-21,1356.91
2003-02-26,1356.84
2003-03-01,1356.8
2003-03-06,1356.71
2003-03-11,1356.68
2003-03-16,1356.63
2003-03-21,1356.69
2003-03-26,1356.7
2003-04-01,1356.7
2003-04-06,1356.75
2003-04-11,1356.73
2003-04-16,1356.72
2003-04-21,1356.66
2003-04-26,1356.71
2003-05-01,1356.76
2003-05-06,1356.81
2003-05-11,1356.87
2003-05-16,1356.9
2003-05-21,1356.95
2003-05-26,1356.99
2003-06-01,1357.02
2003-06-06,1357.05
2003-06-11,1357.09
2003-06-16,1357.15
2003-06-21,1357.1
2003-06-26,1357.03
2003-07-01,1357.02
2003-07-06,1356.99
2003-07-11,1356.95
2003-07-16,1356.91
2003-07-21,1356.86
2003-07-26,1356.81
2003-08-01,1356.85
2003-08-06,1356.88
2003-08-11,1356.94
2003-08-16,1357.05
2003-08-21,1357.1
2003-08-26,1357.15
2003-09-01,1357.22
2003-09-06,1357.12
2003-09-11,1357.05
2003-09-16,1356.98
2003-09-21,1356.87
2003-09-26,1356.74
2003-10-01,1356.69
2003-10-06,1356.65
2003-10-11,1356.7
2003-10-16,1356.78
2003-10-21,1356.86
2003-10-26,1356.91
2003-11-01,1356.95
2003-11-06,1356.98
2003-11-11,1357.04
2003-11-16,1357.1
2003-11-21,1357.15
2003-11-26,1357.18
2003-12-01,1357.21
2003-12-06,1357.18
2003-12-11,1357.1
2003-12-16,1357.09
2003-12-21,1357.03
2003-12-26,1357
2005-01-01,1356.61
2005-01-06,1356.57
2005-01-11,1356.51
2005-01-16,1356.47
2005-01-21,1356.39
2005-01-26,1356.33
2005-02-01,1356.31
2005-02-06,1356.39
2005-02-11,1356.46
2005-02-16,1356.49
2005-02-21,1356.54
2005-02-26,1356.58
2005-03-01,1356.61
2005-03-06,1356.64
2005-03-11,1356.62
2005-03-16,1356.58
2005-03-21,1356.65
2005-03-26,1356.61
2005-04-01,1356.67
2005-04-06,1356.58
2005-04-11,1356.59
2005-04-16,1356.68
2005-04-21,1356.62
2005-04-26,1356.58
2005-05-01,1356.51
2005-05-06,1356.48
2005-05-11,1356.39
2005-05-16,1356.35
2005-05-21,1356.46
2005-05-26,1356.48
2005-06-01,1356.39
2005-06-06,1356.3
2005-06-11,1356.26
2005-06-16,1356.21
2005-06-21,1356.18
2005-06-26,1356.2
2005-07-01,1356.25
2005-07-06,1356.12
2005-07-11,1356.01
2005-07-16,1355.95
2005-07-21,1356.08
2005-07-26,1356.09
2005-08-01,1356.27
2005-08-06,1356.31
2005-08-11,1356.49
2005-08-16,1356.6
2005-08-21,1356.65
2005-08-26,1356.72
2005-09-01,1356.81
2005-09-06,1356.75
2005-09-11,1356.69
2005-09-16,1356.65
2005-09-21,1356.59
2005-09-26,1356.54
2005-10-01,1356.47
2005-10-06,1356.49
2005-10-11,1356.45
2005-10-16,1356.41
2005-10-21,1356.37
2005-10-26,1356.39
2005-11-01,1356.33
2005-11-06,1356.31
2005-11-11,1356.34
2005-11-16,1356.22
