DateTime,Groundwater level per five days
2000-01-01,1440.77
2000-01-06,1440.75
2000-01-11,1440.73
2000-01-16,1440.69
2000-01-21,1440.68
2000-01-26,1440.66
2000-02-01,1440.64
2000-02-06,1440.64
2000-02-11,1440.64
2000-02-16,1440.63
2000-02-21,1440.64
2000-02-26,1440.63
2000-03-01,1440.64
2000-03-06,1440.63
2000-03-11,1440.63
2000-03-16,1440.64
2000-03-21,1440.62
2000-03-26,1440.6
2000-04-01,1440.58
2000-04-06,1440.56
2000-04-11,1440.53
2000-04-16,1440.5
2000-04-21,1440.47
2000-04-26,1440.42
2000-05-01,1440.3
2000-05-06,1440.2
2000-05-11,1440.2
2000-05-16,1440.15
2000-05-21,1440.04
2000-05-26,1440.06
2000-06-01,1440
2000-06-06,1440.05
2000-06-11,1440.2
2000-06-16,1440.4
2000-06-21,1440.38
2000-06-26,1440.46
2000-07-01,1440.6
2000-07-06,1440.64
2000-07-11,1440.6
2000-07-16,1440.52
2000-07-21,1440.38
2000-07-26,1440.28
2000-08-01,1440.52
2000-08-06,1440.5
2000-08-11,1440.54
2000-08-16,1440.52
2000-08-21,1440.58
2000-08-26,1440.72
2000-09-01,1440.69
2000-09-06,1440.7
2000-09-11,1440.72
2000-09-16,1440.75
2000-09-21,1440.73
2000-09-26,1440.74
2000-10-01,1440.82
2000-10-06,1440.82
2000-10-11,1440.8
2000-10-16,1440.78
2000-10-21,1440.75
2000-10-26,1440.68
2000-11-01,1440.58
2000-11-06,1440.54
2000-11-11,1440.42
2000-11-16,1440.43
2000-11-21,1440.44
2000-11-26,1440.42
2000-12-01,1440.48
2000-12-06,1440.54
2000-12-11,1440.54
2000-12-16,1440.55
2000-12-21,1440.57
2000-12-26,1440.57
2001-01-01,1440.6
2001-01-06,1440.6
2001-01-11,1440.6
2001-01-16,1440.58
2001-01-21,1440.58
2001-01-26,1440.57
2001-02-01,1440.57
2001-02-06,1440.58
2001-02-11,1440.58
2001-02-16,1440.58
2001-02-21,1440.58
2001-02-26,1440.57
2001-03-01,1440.57
2001-03-06,1440.56
2001-03-11,1440.55
2001-03-16,1440.54
2001-03-21,1440.52
2001-03-26,1440.47
2001-04-01,1440.43
2001-04-06,1440.39
2001-04-11,1440.35
2001-04-16,1440.3
2001-04-21,1440.24
2001-04-26,1440.17
2001-05-01,1440.1
2001-05-06,1440.03
2001-05-11,1439.96
2001-05-16,1439.89
2001-05-21,1439.82
2001-05-26,1439.75
2001-06-01,1439.68
2001-06-06,1439.76
2001-06-11,1439.94
2001-06-16,1439.96
2001-06-21,1439.94
2001-06-26,1440.02
2001-07-01,1440.06
2001-07-06,1440.12
2001-07-11,1440
2001-07-16,1440.07
2001-07-21,1440
2001-07-26,1439.99
2001-08-01,1439.88
2001-08-06,1439.86
2001-08-11,1439.85
2001-08-16,1439.9
2001-08-21,1439.72
2001-08-26,1439.92
2001-09-01,1439.6
2001-09-06,1439.56
2001-09-11,1439.62
2001-09-16,1439.66
2001-09-21,1439.78
2001-09-26,1439.92
2001-10-01,1440.06
2001-10-06,1440.16
2001-10-11,1440.22
2001-10-16,1440.18
2001-10-21,1440.16
2001-10-26,1440.13
2001-11-01,1440.11
2001-11-06,1440.08
2001-11-11,1440.06
2001-11-16,1440.04
2001-11-21,1440.01
2001-11-26,1439.99
2001-12-01,1439.96
2001-12-06,1439.94
2001-12-11,1440
2001-12-16,1440.06
2001-12-21,1440.09
2001-12-26,1440.13
2002-01-01,1440.16
2002-01-06,1440.19
2002-01-11,1440.21
2002-01-16,1440.24
2002-01-21,1440.26
2002-01-26,1440.29
2002-02-01,1440.32
2002-02-06,1440.34
2002-02-11,1440.36
2002-02-16,1440.37
2002-02-21,1440.37
