DateTime,Groundwater level per five days
2000-01-01,1433.43
2000-01-06,1433.43
2000-01-11,1433.43
2000-01-16,1433.43
2000-01-21,1433.42
2000-01-26,1433.42
2000-02-01,1433.42
2000-02-06,1433.43
2000-02-11,1433.42
2000-02-16,1433.42
2000-02-21,1433.43
2000-02-26,1433.42
2000-03-01,1433.42
2000-03-06,1433.41
2000-03-11,1433.42
2000-03-16,1433.43
2000-03-21,1433.43
2000-03-26,1433.45
2000-04-01,1433.48
2000-04-06,1433.42
2000-04-11,1433.37
2000-04-16,1433.3
2000-04-21,1433.25
2000-04-26,1433.21
2000-05-01,1433.14
2000-05-06,1433.09
2000-05-11,1433.04
2000-05-16,1433.08
2000-05-21,1433.09
2000-05-26,1433.11
2000-06-01,1433.13
2000-06-06,1433.14
2000-06-11,1433.17
2000-06-16,1433.02
2000-06-21,1432.94
2000-06-26,1432.8
2000-07-01,1432.72
2000-07-06,1432.64
2000-07-11,1432.55
2000-07-16,1432.39
2000-07-21,1432.29
2000-07-26,1432.18
2000-08-01,1432.13
2000-08-06,1432.26
2000-08-11,1432.41
2000-08-16,1432.69
2000-08-21,1432.81
2000-08-26,1432.92
2000-09-01,1432.97
2000-09-06,1433.01
2000-09-11,1433.06
2000-09-16,1433.1
2000-09-21,1433.15
2000-09-26,1433.19
2000-10-01,1433.24
2000-10-06,1433.28
2000-10-11,1433.33
2000-10-16,1433.35
2000-10-21,1433.38
2000-10-26,1433.4
2000-11-01,1433.43
2000-11-06,1433.45
2000-11-11,1433.52
2000-11-16,1433.59
2000-11-21,1433.56
2000-11-26,1433.54
2000-12-01,1433.51
2000-12-06,1433.49
2000-12-11,1433.46
2000-12-16,1433.46
2000-12-21,1433.44
2000-12-26,1433.45
2001-01-01,1433.45
2001-01-06,1433.45
2001-01-11,1433.44
2001-01-16,1433.43
2001-01-21,1433.42
2001-01-26,1433.42
2001-02-01,1433.41
2001-02-06,1433.41
2001-02-11,1433.4
2001-02-16,1433.41
2001-02-21,1433.4
2001-02-26,1433.41
2001-03-01,1433.42
2001-03-06,1433.42
2001-03-11,1433.43
2001-03-16,1433.42
2001-03-21,1433.43
2001-03-26,1433.44
2001-04-01,1433.45
2001-04-06,1433.46
2001-04-11,1433.46
2001-04-16,1433.46
2001-04-21,1433.47
2001-04-26,1433.26
2001-05-01,1433.01
2001-05-06,1432.74
2001-05-11,1432.32
2001-05-16,1432.3
2001-05-21,1432.27
2001-05-26,1432.23
2001-06-01,1432.21
2001-06-06,1432.19
2001-06-11,1432.18
2001-06-16,1432.14
2001-06-21,1432.1
2001-06-26,1432.09
2001-07-01,1432.07
2001-07-06,1432.06
2001-07-11,1431.75
2001-07-16,1431.98
2001-07-21,1431.81
2001-07-26,1431.66
2001-08-01,1431.51
2001-08-06,1431.49
2001-08-11,1431.85
2001-08-16,1431.9
2001-08-21,1431.97
2001-08-26,1432.11
2001-09-01,1432.56
2001-09-06,1432.79
2001-09-11,1432.98
2001-09-16,1433.02
2001-09-21,1433.15
2001-09-26,1433.2
2001-10-01,1433.24
2001-10-06,1433.25
2001-10-11,1433.26
2001-10-16,1433.26
2001-10-21,1433.26
2001-10-26,1433.3
2001-11-01,1433.32
2001-11-06,1433.34
2001-11-11,1433.38
2001-11-16,1433.44
2001-11-21,1433.48
2001-11-26,1433.48
2001-12-01,1433.27
2001-12-06,1433.26
2001-12-11,1433.28
2001-12-16,1433.31
2001-12-21,1433.33
2001-12-26,1433.37
2002-01-01,1433.4
2002-01-06,1433.4
2002-01-11,1433.4
2002-01-16,1433.39
2002-01-21,1433.39
2002-01-26,1433.4
2002-02-01,1433.38
2002-02-06,1433.38
2002-02-11,1433.4
2002-02-16,1433.4
2002-02-21,1433.41
2002-02-26,1433.41
2002-03-01,1433.46
2002-03-06,1433.46
2002-03-11,1433.46
2002-03-16,1433.46
2002-03-21,1433.46
2002-03-26,1433.47
2002-04-01,1433.47
2002-04-06,1433.46
2002-04-11,1433.5
2002-04-16,1433.46
2002-04-21,1433.46
2002-04-26,1433.47
2002-05-01,1433.46
2002-05-06,1433.38
2002-05-11,1433.31
2002-05-16,1433.24
2002-05-21,1433.13
2002-05-26,1433.11
2002-06-01,1432.85
2002-06-06,1432.87
2002-06-11,1432.852
2002-06-16,1432.84
2002-06-21,1432.93
2002-06-26,1432.91
2002-07-01,1432.89
2002-07-06,1432.95
2002-07-11,1432.93
2002-07-16,1433.05
2002-07-21,1433.12
2002-07-26,1432.44
2002-08-01,1432.03
2002-08-06,1432.04
2002-08-11,1432.09
2002-08-16,1432.17
2002-08-21,1432.16
2002-08-26,1432.24
2002-09-01,1432.71
2002-09-06,1432.73
2002-09-11,1432.96
2002-09-16,1433.2
2002-09-21,1433.22
2002-09-26,1433.26
2002-10-01,1433.29
2002-10-06,1433.32
2002-10-11,1433.35
2002-10-16,1433.32
2002-10-21,1433.29
2002-10-26,1433.26
2002-11-01,1433.28
2002-11-06,1433.32
2002-11-11,1433.44
2002-11-16,1433.53
2002-11-21,1433.55
2002-11-26,1433.57
2002-12-01,1433.58
2002-12-06,1433.54
2002-12-11,1433.56
2002-12-16,1433.59
2002-12-21,1433.42
2002-12-26,1433.41
2003-01-01,1433.4
2003-01-06,1433.4
2003-01-11,1433.41
2003-01-16,1433.42
2003-01-21,1433.4
2003-01-26,1433.39
2003-02-01,1433.43
2003-02-06,1433.45
2003-02-11,1433.43
2003-02-16,1433.44
2003-02-21,1433.46
2003-02-26,1433.45
2003-03-01,1433.45
2003-03-06,1433.45
2003-03-11,1433.5
2003-03-16,1433.5
2003-03-21,1433.47
2003-03-26,1433.45
2003-04-01,1433.48
2003-04-06,1433.36
2003-04-11,1433.38
2003-04-16,1433.33
2003-04-21,1433.31
2003-04-26,1433.36
2003-05-01,1433.38
2003-05-06,1432.84
2003-05-11,1432.82
2003-05-16,1432.87
2003-05-21,1433.03
2003-05-26,1433.07
2003-06-01,1432.76
2003-06-06,1432.72
2003-06-11,1432.38
2003-06-16,1432.25
2003-06-21,1431.98
2003-06-26,1432.68
2003-07-01,1432.54
2003-07-06,1432.51
2003-07-11,1432.06
2003-07-16,1432.49
2003-07-21,1432.67
2003-07-26,1432.19
2003-08-01,1432.26
2003-08-06,1432.64
2003-08-11,1432.72
2003-08-16,1432.91
2003-08-21,1432.55
2003-08-26,1432.94
2003-09-01,1433.23
2003-09-06,1433.26
2003-09-11,1433.34
2003-09-16,1433.29
2003-09-21,1433.33
2003-09-26,1433.47
2003-10-01,1433.52
2003-10-06,1433.53
2003-10-11,1433.5
2003-10-16,1433.49
2003-10-21,1433.48
2003-10-26,1433.51
2003-11-01,1433.57
2003-11-06,1433.58
2003-11-11,1433.82
2003-11-16,1433.83
2003-11-21,1433.83
2003-11-26,1433.72
2003-12-01,1433.68
2003-12-06,1433.64
2003-12-11,1433.61
2003-12-16,1433.62
