DateTime,Groundwater level per five days
2000-01-01,1383.84
2000-01-06,1383.81
2000-01-11,1383.79
2000-01-16,1383.72
2000-01-21,1383.74
2000-01-26,1383.67
2000-02-01,1383.63
2000-02-06,1383.61
2000-02-11,1383.57
2000-02-16,1383.56
2000-02-21,1383.5
2000-02-26,1383.48
2000-03-01,1383.4
2000-03-06,1383.36
2000-03-11,1383.31
2000-03-16,1383.26
2000-03-21,1383.2
2000-03-26,1383.17
2000-04-01,1383.13
2000-04-06,1383.09
2000-04-11,1383.05
2000-04-16,1382.97
2000-04-21,1382.88
2000-04-26,1382.87
2000-05-01,1382.84
2000-05-06,1382.81
2000-05-11,1382.83
2000-05-16,1382.87
2000-05-21,1382.91
2000-05-26,1382.97
2000-06-01,1383.02
2000-06-06,1383.08
2000-06-11,1383.19
2000-06-16,1383.23
2000-06-21,1383.25
2000-06-26,1383.31
2000-07-01,1383.39
2000-07-06,1383.43
2000-07-11,1383.51
2000-07-16,1383.47
2000-07-21,1383.58
2000-07-26,1383.63
2000-08-01,1383.69
2000-08-06,1383.75
2000-08-11,1383.8
2000-08-16,1383.83
2000-08-21,1384.08
2000-08-26,1384.22
2000-09-01,1384.25
2000-09-06,1384.29
2000-09-11,1384.33
2000-09-16,1384.32
2000-09-21,1384.39
2000-09-26,1384.51
2000-10-01,1384.54
2000-10-06,1384.67
2000-10-11,1384.69
2000-10-16,1384.77
2000-10-21,1384.82
2000-10-26,1384.8
2000-11-01,1384.76
2000-11-06,1384.7
2000-11-11,1384.64
2000-11-16,1384.53
2000-11-21,1384.5
2000-11-26,1384.34
2000-12-01,1384.36
2000-12-06,1384.26
2000-12-11,1384.19
2000-12-16,1384.14
2000-12-21,1384.08
2000-12-26,1383.89
2001-01-01,1383.62
2001-01-06,1383.58
2001-01-11,1383.55
2001-01-16,1383.48
2001-01-21,1383.43
2001-01-26,1383.35
2001-02-01,1383.32
2001-02-06,1383.26
2001-02-11,1383.2
2001-02-16,1383.12
2001-02-21,1383.03
2001-02-26,1382.98
2001-03-01,1382.94
2001-03-06,1382.89
2001-03-11,1382.83
2001-03-16,1382.8
2001-03-21,1382.77
2001-03-26,1382.7
2001-04-01,1382.67
2001-04-06,1382.69
2001-04-11,1382.71
2001-04-16,1382.76
2001-04-21,1382.82
2001-04-26,1382.93
2001-05-01,1382.96
2001-05-06,1383.08
2001-05-11,1383.19
2001-05-16,1383.31
2001-05-21,1383.4
2001-05-26,1383.46
2001-06-01,1383.44
2001-06-06,1383.45
2001-06-11,1383.42
2001-06-16,1383.43
2001-06-21,1383.46
2001-06-26,1383.48
2001-07-01,1383.49
2001-07-06,1383.51
2001-07-11,1383.54
2001-07-16,1383.59
2001-07-21,1383.65
2001-07-26,1383.72
2001-08-01,1383.75
2001-08-06,1383.81
2001-08-11,1383.9
2001-08-16,1384
2001-08-21,1384.08
2001-08-26,1384.12
2001-09-01,1384.16
2001-09-06,1384.19
2001-09-11,1384.18
2001-09-16,1384.22
2001-09-21,1384.24
2001-09-26,1384.17
2001-10-01,1384.3
2001-10-06,1384.38
2001-10-11,1384.41
2001-10-16,1384.4
2001-10-21,1384.33
2001-10-26,1384.24
2001-11-01,1384.16
2001-11-06,1384.12
2001-11-11,1384.08
2001-11-16,1384.19
2001-11-21,1384.22
2001-11-26,1384.31
2001-12-01,1384.34
