DateTime,Groundwater level per five days
2010-01-01,1479.03
2010-01-06,1479.35
2010-01-11,1479.68
2010-01-16,1479.82
2010-01-21,1480.32
2010-01-26,1480.64
2010-02-01,1480.64
2010-02-06,1480.52
2010-02-11,1480.49
2010-02-16,1479.95
2010-02-21,1479.74
2010-02-26,1479.69
2010-03-01,1479.66
2010-03-06,1479.84
2010-03-11,1479.94
2010-03-16,1479.76
2010-03-21,1479.59
2010-03-26,1479.26
2010-04-01,1478.94
2010-04-06,1478.64
2010-04-11,1478.32
2010-04-16,1477.97
2010-04-21,1477.82
2010-04-26,1478.08
2010-05-01,1478.28
2010-05-06,1478.59
2010-05-11,1478.87
2010-05-16,1478.95
2010-05-21,1479.03
2010-05-26,1479.33
2010-06-01,1479.633
2010-06-06,1479.893
2010-06-11,1480.133
2010-06-16,1480.253
2010-06-21,1480.093
2010-06-26,1479.733
2010-07-01,1479.69
2010-07-06,1478.96
2010-07-11,1478.54
2010-07-16,1478.98
2010-07-21,1481.79
2010-07-26,1482.58
2010-08-01,1482.37
2010-08-06,1481.67
2010-08-11,1482.11
2010-08-16,1480.8
2010-08-21,1481.51
2010-08-26,1482.04
2010-09-01,1480.92
2010-09-06,1480.78
2010-09-11,1479.56
2010-09-16,1479.5
2010-09-21,1480.29
2010-09-26,1481.31
2010-10-01,1482.41
2010-10-06,1483.4
2010-10-11,1484.21
2010-10-16,1484.91
2010-10-21,1485.34
2010-10-26,1485.81
2010-11-01,1485.18
2010-11-06,1484.46
2010-11-11,1483.48
2010-11-16,1482.45
2010-11-21,1481.55
2010-11-26,1480.8
2010-12-01,1480.05
2010-12-06,1479.48
2010-12-11,1479.11
2010-12-16,1478.74
2010-12-21,1479.44
2010-12-26,1478.71
2011-01-01,1478.52
2011-01-06,1478.41
2011-01-11,1478.33
2011-01-16,1478.23
2011-01-21,1478.23
2011-01-26,1478.11
2011-02-01,1478.13
2011-02-06,1478.08
2011-02-11,1478.19
2011-02-16,1478.28
2011-02-21,1478.63
2011-02-26,1478.53
2011-03-01,1477.54
2011-03-06,1476.87
2011-03-11,1477.24
2011-03-16,1477.44
2011-03-21,1478.14
2011-03-26,1478.44
2011-04-01,1477.34
2011-04-06,1476.87
2011-04-11,1477.7
2011-04-16,1476.64
2011-04-21,1476.44
2011-04-26,1475.54
2011-05-01,1476.64
2011-05-06,1476.45
2011-05-11,1477.42
2011-05-16,1477.66
2011-05-21,1477.74
2011-05-26,1477.48
2011-06-01,1477.69
2011-06-06,1478.02
2011-06-11,1478.11
2011-06-16,1477.78
2011-06-21,1477.55
2011-06-26,1477.22
2011-07-01,1476.87
2011-07-06,1476.99
2011-07-11,1477.46
2011-07-16,1477.64
2011-07-21,1479.94
2011-07-26,1480.44
2011-08-01,1479.62
2011-08-06,1477.84
2011-08-11,1477.94
2011-08-16,1478.44
2011-08-21,1479.14
2011-08-26,1479.44
2011-09-01,1481.9
2011-09-06,1482.51
2011-09-11,1483.54
2011-09-16,1485.94
2011-09-21,1485.91
2011-09-26,1485.86
2011-10-01,1482.36
2011-10-06,1485.83
2011-10-11,1486.99
2011-10-16,1486.84
2011-10-21,1486.47
2011-10-26,1486.95
2011-11-01,1485.45
2011-11-06,1484.74
2011-11-11,1482.78
2011-11-16,1481.64
2011-11-21,1480.73
2011-11-26,1480.1
2011-12-01,1479.63
2011-12-06,1478.44
2011-12-11,1477.55
2011-12-16,1478.14
2011-12-21,1478.35
2011-12-26,1478.34
2012-01-01,1478.24
2012-01-06,1478.64
2012-01-11,1478.74
2012-01-16,1479.24
2012-01-21,1480.04
2012-01-26,1480.04
2012-02-01,1479.14
2012-02-06,1478.74
2012-02-11,1478.74
2012-02-16,1478.64
2012-02-21,1478.24
2012-02-26,1478.04
2012-03-01,1478.04
2012-03-06,1476.94
2012-03-11,1475.74
2012-03-16,1474.54
2012-03-21,1467.44
2012-03-26,1467.08
2012-04-01,1475.03
2012-04-06,1474.69
2012-04-11,1474.64
2012-04-16,1475.74
2012-04-21,1475.63
2012-04-26,1474.94
2012-05-01,1475.62
2012-05-06,1475.74
2012-05-11,1475.92
2012-05-16,1477.42
2012-05-21,1478.14
2012-05-26,1478.39
2012-06-01,1476.11
2012-06-06,1476.94
2012-06-11,1476.39
2012-06-16,1477.14
2012-06-21,1476.38
2012-06-26,1476.09
2012-07-01,1476.24
2012-07-06,1476.47
2012-07-11,1477.62
2012-07-16,1477.27
2012-07-21,1477.14
2012-07-26,1478.82
2012-08-01,1480.04
2012-08-06,1480.68
2012-08-11,1482.94
2012-08-16,1484.33
2012-08-21,1483.74
2012-08-26,1484.43
2012-09-01,1485.92
2012-09-06,1486.64
2012-09-11,1486.66
2012-09-16,1488.05
2012-09-21,1486.57
2012-09-26,1489.03
2012-10-01,1487.92
2012-10-06,1489.74
2012-10-11,1488.34
2012-10-16,1488.03
2012-10-21,1485.34
2012-10-26,1486.52
2012-11-01,1489.12
2012-11-06,1488.43
2012-11-11,1486.94
2012-11-16,1484.89
2012-11-21,1484.12
2012-11-26,1482.94
2012-12-01,1481.43
