DateTime,Groundwater level per five days
2000-01-01,1298.36
2000-01-06,1298.41
2000-01-11,1298.34
2000-01-16,1298.33
2000-01-21,1298.32
2000-01-26,1298.3
2000-02-01,1298.25
2000-02-06,1298.23
2000-02-11,1298.21
2000-02-16,1298.2
2000-02-21,1298.14
2000-02-26,1298.13
2000-03-01,1298.12
2000-03-06,1298.14
2000-03-11,1298.1
2000-03-16,1298.22
2000-03-21,1298.31
2000-03-26,1298.52
2000-04-01,1298.81
2000-04-06,1299.42
2000-04-11,1299.32
2000-04-16,1299.24
2000-04-21,1299.21
2000-04-26,1299.16
2000-05-01,1299.42
2000-05-06,1299.32
2000-05-11,1299.23
2000-05-16,1299.13
2000-05-21,1299.09
2000-05-26,1298.92
2000-06-01,1299.12
2000-06-06,1299.09
2000-06-11,1299.02
2000-06-16,1299
2000-06-21,1298.99
2000-06-26,1299.05
2000-07-01,1299.25
2000-07-06,1299.23
2000-07-11,1299.2
2000-07-16,1299.21
2000-07-21,1299.12
2000-07-26,1298.86
2000-08-01,1298.85
2000-08-06,1298.92
2000-08-11,1298.86
2000-08-16,1298.92
2000-08-21,1298.93
2000-08-26,1298.9
2000-09-01,1299.04
2000-09-06,1299.01
2000-09-11,1298.95
2000-09-16,1298.96
2000-09-21,1299.05
2000-09-26,1299.01
2000-10-01,1299.02
2000-10-06,1299.01
2000-10-11,1299
2000-10-16,1298.99
2000-10-21,1298.98
2000-10-26,1298.93
2000-11-01,1300.08
2000-11-06,1300.02
2000-11-11,1299.98
2000-11-16,1299.92
2000-11-21,1300.02
2000-11-26,1299.94
2000-12-01,1299.87
2000-12-06,1299.44
2000-12-11,1299.4
2000-12-16,1299.35
2000-12-21,1299.26
2000-12-26,1299.2
2001-01-01,1298.87
2001-01-06,1298.8
2001-01-11,1298.77
2001-01-16,1298.67
2001-01-21,1298.61
2001-01-26,1298.53
2001-02-01,1298.5
2001-02-06,1298.41
2001-02-11,1298.39
2001-02-16,1298.35
2001-02-21,1298.36
2001-02-26,1298.33
2001-03-01,1298.41
2001-03-06,1298.41
2001-03-11,1298.55
2001-03-16,1298.63
2001-03-21,1298.64
2001-03-26,1298.73
2001-04-01,1299.12
2001-04-06,1299.62
2001-04-11,1299.65
2001-04-16,1299.63
2001-04-21,1299.62
2001-04-26,1299.25
2001-05-01,1299.4
2001-05-06,1299.35
2001-05-11,1299.23
2001-05-16,1299.12
2001-05-21,1299.23
2001-05-26,1299.14
2001-06-01,1298.96
2001-06-06,1298.81
2001-06-11,1298.91
2001-06-16,1299.01
2001-06-21,1298.93
2001-06-26,1298.81
2001-07-01,1298.62
2001-07-06,1298.4
2001-07-11,1298.13
2001-07-16,1297.89
2001-07-21,1298.14
2001-07-26,1298.03
2001-08-01,1298.93
2001-08-06,1298.39
2001-08-11,1298.3
2001-08-16,1298.4
2001-08-21,1298.32
2001-08-26,1298.13
2001-09-01,1298
2001-09-06,1297.91
2001-09-11,1297.82
2001-09-16,1297.92
2001-09-21,1297.86
2001-09-26,1297.82
2001-10-01,1297.64
2001-10-06,1297.63
2001-10-11,1297.63
2001-10-16,1297.64
2001-10-21,1297.64
2001-10-26,1297.64
2001-11-01,1297.63
2001-11-06,1297.63
2001-11-11,1297.63
2001-11-16,1297.64
2001-11-21,1298.12
2001-11-26,1298.84
2001-12-01,1298.89
2001-12-06,1298.93
2001-12-11,1298.83
2001-12-16,1298.7
2001-12-21,1298.61
2001-12-26,1298.53
2002-01-01,1298.44
2002-01-06,1298.34
2002-01-11,1298.32
2002-01-16,1298.26
2002-01-21,1298.23
2002-01-26,1298.28
2002-02-01,1298.14
2002-02-06,1298.16
2002-02-11,1298.04
2002-02-16,1298
2002-02-21,1298.13
2002-02-26,1298.23
2002-03-01,1298.1
2002-03-06,1298.21
2002-03-11,1298.12
2002-03-16,1298.22
2002-03-21,1298.34
2002-03-26,1298.42
2002-04-01,1299.02
2002-04-06,1299.12
2002-04-11,1299.11
2002-04-16,1299.13
2002-04-21,1299.23
2002-04-26,1299.22
2002-05-01,1299.16
2002-05-06,1299.11
2002-05-11,1299.01
2002-05-16,1298.9
2002-05-21,1298.89
2002-05-26,1298.88
2002-06-01,1299.06
2002-06-06,1299.11
2002-06-11,1299.01
2002-06-16,1298.91
2002-06-21,1298.9
2002-06-26,1298.88
2002-07-01,1298.98
2002-07-06,1298.88
2002-07-11,1299.01
2002-07-16,1298.9
2002-07-21,1298.99
2002-07-26,1298.9
2002-08-01,1298.74
2002-08-06,1299.01
2002-08-11,1298.94
2002-08-16,1298.85
2002-08-21,1298.77
2002-08-26,1298.59
2002-09-01,1298.8
2002-09-06,1298.81
2002-09-11,1298.84
2002-09-16,1298.83
2002-09-21,1298.82
2002-09-26,1298.81
2002-10-01,1298.32
2002-10-06,1298.42
2002-10-11,1298.25
2002-10-16,1298.21
2002-10-21,1298.16
2002-10-26,1298.05
2002-11-01,1298.31
2002-11-06,1298.29
2002-11-11,1298.24
2002-11-16,1298.22
2002-11-21,1298.82
2002-11-26,1298.92
2002-12-01,1299.87
2002-12-06,1299.6
2002-12-11,1299.35
2002-12-16,1299.25
2002-12-21,1298.98
2002-12-26,1298.9
2003-01-01,1298.523
2003-01-06,1298.648
2003-01-11,1298.548
2003-01-16,1298.428
2003-01-21,1298.398
2003-01-26,1298.328
2003-02-01,1298.318
2003-02-06,1298.308
2003-02-11,1298.258
2003-02-16,1298.158
2003-02-21,1298.228
2003-02-26,1298.298
2003-03-01,1298.358
2003-03-06,1298.408
2003-03-11,1298.458
2003-03-16,1298.508
2003-03-21,1298.548
2003-03-26,1298.848
2003-04-01,1298.848
2003-04-06,1299.238
2003-04-11,1299.338
2003-04-16,1299.273
2003-04-21,1299.218
2003-04-26,1299.208
2003-05-01,1299.188
2003-05-06,1299.208
2003-05-11,1299.308
2003-05-16,1299.158
2003-05-21,1299.088
2003-05-26,1299.03
2003-06-01,1299.266
2003-06-06,1299.177
2003-06-11,1299.015
2003-06-16,1298.931
2003-06-21,1298.875
2003-06-26,1298.787
2003-07-01,1298.926
2003-07-06,1298.98
2003-07-11,1298.975
2003-07-16,1298.972
2003-07-21,1298.979
2003-07-26,1299.022
2003-08-01,1299.048
2003-08-06,1299.066
2003-08-11,1298.957
2003-08-16,1298.849
2003-08-21,1298.761
2003-08-26,1298.641
2003-09-01,1298.836
2003-09-06,1298.822
2003-09-11,1298.783
2003-09-16,1298.56
2003-09-21,1298.38
2003-09-26,1298.37
2003-10-01,1298.357
2003-10-06,1298.279
2003-10-11,1298.251
2003-10-16,1298.218
2003-10-21,1298.205
2003-10-26,1298.192
2003-11-01,1298.337
2003-11-06,1298.15
2003-11-11,1298.89
2003-11-16,1299.134
2003-11-21,1299.228
2003-11-26,1299.345
2003-12-01,1299.22
2003-12-06,1299.115
2003-12-11,1299.016
2003-12-16,1298.967
2003-12-21,1298.791
2003-12-26,1298.722
2004-01-01,1298.635
2004-01-06,1298.548
2004-01-11,1298.482
2004-01-16,1298.384
2004-01-21,1298.522
2004-01-26,1298.425
2004-02-01,1298.469
2004-02-06,1298.448
2004-02-11,1298.354
2004-02-16,1298.081
2004-02-21,1298.086
2004-02-26,1298.091
2004-03-01,1298.159
2004-03-06,1298.186
2004-03-11,1298.274
2004-03-16,1298.32
2004-03-21,1298.468
2004-03-26,1298.431
2004-04-01,1298.467
2004-04-06,1299.44
2004-04-11,1299.418
2004-04-16,1299.348
2004-04-21,1299.365
2004-04-26,1299.343
2004-05-01,1299.318
2004-05-06,1299.29
2004-05-11,1299.244
2004-05-16,1299.111
2004-05-21,1298.977
2004-05-26,1298.851
2004-06-01,1299.031
2004-06-06,1298.96
2004-06-11,1298.835
2004-06-16,1298.681
2004-06-21,1298.817
2004-06-26,1298.965
2004-07-01,1298.811
2004-07-06,1298.731
2004-07-11,1298.627
2004-07-16,1298.573
2004-07-21,1298.605
2004-07-26,1298.736
2004-08-01,1298.579
2004-08-06,1298.402
2004-08-11,1298.259
2004-08-16,1298.024
2004-08-21,1298.188
2004-08-26,1298.363
2004-09-01,1298.522
2004-09-06,1298.137
2004-09-11,1298.259
2004-09-16,1297.93
2004-09-21,1297.898
2004-09-26,1297.871
2004-10-01,1297.792
2004-10-06,1297.718
2004-10-11,1297.714
2004-10-16,1297.71
2004-10-21,1297.669
2004-10-26,1297.633
2004-11-01,1297.662
2004-11-06,1297.709
2004-11-11,1297.747
2004-11-16,1297.764
2004-11-21,1297.87
2004-11-26,1297.832
2004-12-01,1297.935
2004-12-06,1298.047
2004-12-11,1298.255
2004-12-16,1298.57
2004-12-21,1298.771
2004-12-26,1298.903
2005-01-01,1299.201
2005-01-06,1299
2005-01-11,1298.793
2005-01-16,1298.725
2005-01-21,1298.819
2005-01-26,1298.852
2005-02-01,1298.77
2005-02-06,1298.758
2005-02-11,1298.736
2005-02-16,1298.708
2005-02-21,1298.707
2005-02-26,1298.705
2005-03-01,1298.788
2005-03-06,1298.992
2005-03-11,1299.146
2005-03-16,1299.263
2005-03-21,1299.47
2005-03-26,1299.493
2005-04-01,1299.67
2005-04-06,1299.828
2005-04-11,1299.766
2005-04-16,1299.537
2005-04-21,1299.489
2005-04-26,1299.399
2005-05-01,1299.431
2005-05-06,1299.473
2005-05-11,1299.447
2005-05-16,1299.423
2005-05-21,1299.42
2005-05-26,1299.411
2005-06-01,1299.358
2005-06-06,1299.305
2005-06-11,1299.18
2005-06-16,1299.013
2005-06-21,1299.107
2005-06-26,1299.25
2005-07-01,1299.27
2005-07-06,1299.298
2005-07-11,1299.137
2005-07-16,1298.93
2005-07-21,1299.045
2005-07-26,1299.117
2005-08-01,1299.042
2005-08-06,1298.895
2005-08-11,1298.868
2005-08-16,1298.71
2005-08-21,1298.67
2005-08-26,1298.652
2005-09-01,1298.684
2005-09-06,1298.757
2005-09-11,1298.62
2005-09-16,1298.57
2005-09-21,1298.397
2005-09-26,1298.313
2005-10-01,1298.248
2005-10-06,1298.155
2005-10-11,1298.217
2005-10-16,1298.253
2005-10-21,1298.271
2005-10-26,1298.28
2005-11-01,1298.3
2005-11-06,1298.223
2005-11-11,1298.508
2005-11-16,1298.813
2005-11-21,1299.193
2005-11-26,1299.473
2005-12-01,1299.363
2005-12-06,1299.143
2005-12-11,1299.118
2005-12-16,1299.037
2005-12-21,1298.993
2005-12-26,1298.678
2006-01-01,1298.643
2006-01-06,1298.53
2006-01-11,1298.477
2006-01-16,1298.425
2006-01-21,1298.407
2006-01-26,1298.393
2006-02-01,1298.378
2006-02-06,1298.363
2006-02-11,1298.348
2006-02-16,1298.343
2006-02-21,1298.51
2006-02-26,1298.571
2006-03-01,1298.575
2006-03-06,1298.687
2006-03-11,1298.767
2006-03-16,1298.793
2006-03-21,1298.938
2006-03-26,1299.037
2006-04-01,1299.4
2006-04-06,1299.677
2006-04-11,1299.567
2006-04-16,1299.353
2006-04-21,1299.411
2006-04-26,1299.48
2006-05-01,1299.477
2006-05-06,1299.473
2006-05-11,1299.389
2006-05-16,1299.292
2006-05-21,1299.247
2006-05-26,1299.143
2006-06-01,1299.17
2006-06-06,1299.213
2006-06-11,1299.121
2006-06-16,1299
2006-06-21,1299.156
2006-06-26,1299.254
2006-07-01,1299.187
2006-07-06,1299.143
2006-07-11,1299.188
2006-07-16,1299.28
2006-07-21,1299.117
2006-07-26,1299.058
2006-08-01,1298.99
2006-08-06,1298.933
2006-08-11,1298.907
2006-08-16,1298.883
2006-08-21,1298.858
2006-08-26,1298.943
2006-09-01,1299.004
2006-09-06,1298.853
2006-09-11,1298.865
2006-09-16,1298.843
2006-09-21,1298.853
2006-09-26,1298.868
2006-10-01,1298.713
2006-10-06,1298.623
2006-10-11,1298.653
2006-10-16,1298.637
2006-10-21,1298.664
2006-10-26,1298.648
2006-11-01,1298.743
2006-11-06,1298.813
2006-11-11,1298.863
2006-11-16,1298.9
2006-11-21,1298.933
2006-11-26,1298.953
2006-12-01,1299.243
2006-12-06,1299.413
2006-12-11,1299.343
2006-12-16,1299.115
2006-12-21,1299.013
2006-12-26,1298.923
2007-01-01,1298.89
2007-01-06,1298.76
2007-01-11,1298.61
2007-01-16,1298.57
2007-01-21,1298.51
2007-01-26,1298.44
2007-02-01,1298.41
2007-02-06,1298.39
2007-02-11,1298.37
2007-02-16,1298.35
2007-02-21,1298.32
2007-02-26,1298.27
2007-03-01,1298.51
2007-03-06,1298.67
2007-03-11,1298.74
2007-03-16,1298.81
2007-03-21,1298.8
2007-03-26,1299.77
2007-04-01,1299.69
2007-04-06,1299.64
2007-04-11,1299.63
2007-04-16,1299.64
2007-04-21,1299.57
2007-04-26,1299.49
2007-05-01,1299.46
2007-05-06,1299.43
2007-05-11,1299.38
2007-05-16,1299.3
2007-05-21,1299.28
2007-05-26,1299.26
2007-06-01,1299.21
2007-06-06,1299.13
2007-06-11,1299.08
2007-06-16,1299.05
2007-06-21,1299.14
2007-06-26,1299.19
2007-07-01,1299.17
2007-07-06,1299.16
2007-07-11,1299.2
2007-07-16,1299.29
2007-07-21,1299.14
2007-07-26,1299.08
2007-08-01,1299.03
2007-08-06,1298.95
2007-08-11,1298.93
2007-08-16,1298.91
2007-08-21,1298.95
2007-08-26,1298.99
2007-09-01,1299.25
2007-09-06,1299.14
2007-09-11,1299.08
2007-09-16,1299.03
2007-09-21,1298.99
2007-09-26,1298.92
2007-10-01,1298.9
2007-10-06,1298.84
2007-10-11,1298.78
2007-10-16,1298.72
2007-10-21,1298.74
2007-10-26,1298.76
2007-11-01,1298.79
2007-11-06,1298.81
2007-11-11,1298.84
2007-11-16,1298.91
2007-11-21,1298.83
2007-11-26,1299.77
2007-12-01,1299.63
2007-12-06,1299.48
2007-12-11,1299.19
2007-12-16,1299.04
2007-12-21,1298.95
2007-12-26,1298.78
2008-01-01,1298.73
2008-01-06,1298.74
2008-01-11,1298.69
2008-01-16,1298.62
2008-01-21,1298.52
2008-01-26,1298.44
2008-02-01,1298.44
2008-02-06,1298.41
2008-02-11,1298.39
2008-02-16,1298.36
2008-02-21,1298.32
2008-02-26,1298.27
2008-03-01,1298.23
2008-03-06,1298.19
2008-03-11,1298.29
2008-03-16,1298.34
2008-03-21,1298.46
2008-03-26,1298.58
2008-04-01,1298.83
2008-04-06,1298.97
2008-04-11,1299.05
2008-04-16,1299.14
2008-04-21,1299.22
2008-04-26,1299.35
2008-05-01,1299.33
2008-05-06,1299.3
2008-05-11,1299.27
2008-05-16,1299.24
2008-05-21,1299.18
2008-05-26,1299.1
2008-06-01,1299.05
2008-06-06,1299.01
2008-06-11,1298.98
2008-06-16,1298.94
2008-06-21,1298.79
2008-06-26,1298.6
2008-07-01,1298.66
2008-07-06,1298.67
2008-07-11,1298.63
2008-07-16,1298.6
2008-07-21,1298.68
2008-07-26,1298.71
2008-08-01,1298.69
2008-08-06,1298.66
2008-08-11,1298.67
2008-08-16,1298.7
2008-08-21,1298.75
2008-08-26,1298.78
2008-09-01,1298.95
2008-09-06,1298.72
2008-09-11,1298.68
2008-09-16,1298.64
2008-09-21,1298.57
2008-09-26,1298.51
2008-10-01,1298.48
2008-10-06,1298.44
2008-10-11,1298.5
2008-10-16,1298.56
2008-10-21,1298.58
2008-10-26,1298.62
2008-11-01,1298.64
2008-11-06,1298.76
2008-11-11,1299.01
2008-11-16,1299.12
2008-11-21,1299.34
2008-11-26,1299.55
2008-12-01,1299.45
2008-12-06,1299.2
2008-12-11,1299.16
2008-12-16,1299.04
2008-12-21,1298.98
2008-12-26,1298.95
2009-01-01,1298.79
2009-01-06,1298.67
2009-01-11,1298.66
2009-01-16,1298.57
2009-01-21,1298.49
2009-01-26,1298.36
2009-02-01,1298.38
2009-02-06,1298.39
2009-02-11,1298.41
2009-02-16,1298.44
2009-02-21,1298.49
2009-02-26,1298.54
2009-03-01,1298.55
2009-03-06,1298.54
2009-03-11,1298.53
2009-03-16,1298.55
2009-03-21,1298.61
2009-03-26,1298.68
2009-04-01,1298.8
2009-04-06,1298.91
2009-04-11,1299.14
2009-04-16,1299.25
2009-04-21,1299.42
2009-04-26,1299.64
2009-05-01,1299.5
2009-05-06,1299.42
2009-05-11,1299.34
2009-05-16,1299.39
2009-05-21,1299.47
2009-05-26,1299.5
2009-06-01,1299.62
2009-06-06,1299.5
2009-06-11,1299.29
2009-06-16,1299.08
2009-06-21,1298.94
2009-06-26,1298.66
2009-07-01,1298.68
2009-07-06,1298.77
2009-07-11,1298.79
2009-07-16,1298.84
2009-07-21,1298.87
2009-07-26,1298.9
2009-08-01,1298.9
2009-08-06,1298.88
2009-08-11,1298.88
2009-08-16,1298.87
2009-08-21,1298.86
2009-08-26,1298.84
2009-09-01,1298.69
2009-09-06,1298.79
2009-09-11,1298.8
2009-09-16,1298.73
2009-09-21,1298.78
2009-09-26,1298.79
2009-10-01,1298.55
2009-10-06,1298.6
2009-10-11,1298.52
2009-10-16,1298.38
2009-10-21,1298.46
2009-10-26,1298.55
2009-11-01,1298.7
2009-11-06,1298.93
2009-11-11,1299.18
2009-11-16,1299.47
2009-11-21,1299.65
2009-11-26,1299.81
2009-12-01,1299.58
2009-12-06,1299.55
2009-12-11,1299.47
2009-12-16,1299.26
2009-12-21,1299.14
2009-12-26,1298.95
2010-01-01,1298.9
2010-01-06,1298.88
2010-01-11,1298.86
2010-01-16,1298.73
2010-01-21,1298.64
2010-01-26,1298.41
