DateTime,Groundwater level per five days
2000-01-01,1337.49
2000-01-06,1337.49
2000-01-11,1337.47
2000-01-16,1337.42
2000-01-21,1337.42
2000-01-26,1337.41
2000-02-01,1337.41
2000-02-06,1337.41
2000-02-11,1337.39
2000-02-16,1337.39
2000-02-21,1337.39
2000-02-26,1337.39
2000-03-01,1337.25
2000-03-06,1337.25
2000-03-11,1337.25
2000-03-16,1337.24
2000-03-21,1337.24
2000-03-26,1337.27
2000-04-01,1337.28
2000-04-06,1337.39
2000-04-11,1337.39
2000-04-16,1337.76
2000-04-21,1338.07
2000-04-26,1338.07
2000-05-01,1338.02
2000-05-06,1338.09
2000-05-11,1338.07
2000-05-16,1337.99
2000-05-21,1338.08
2000-05-26,1337.67
2000-06-01,1337.64
2000-06-06,1337.77
2000-06-11,1337.89
2000-06-16,1337.79
2000-06-21,1338.09
2000-06-26,1338.03
2000-07-01,1338.11
2000-07-06,1338.08
2000-07-11,1338.06
2000-07-16,1337.92
2000-07-21,1337.65
2000-07-26,1337.33
2000-08-01,1337.67
2000-08-06,1337.48
2000-08-11,1337.29
2000-08-16,1337.22
2000-08-21,1337.04
2000-08-26,1338.02
2000-09-01,1337.77
2000-09-06,1338.25
2000-09-11,1338.22
2000-09-16,1337.77
2000-09-21,1337.66
2000-09-26,1337.56
2000-10-01,1337.55
2000-10-06,1337.53
2000-10-11,1337.49
2000-10-16,1337.49
2000-10-21,1337.79
2000-10-26,1337.81
2000-11-01,1338.29
2000-11-06,1338.27
2000-11-11,1338.16
2000-11-16,1338.09
2000-11-21,1337.95
2000-11-26,1337.95
2000-12-01,1337.83
2000-12-06,1337.75
2000-12-11,1337.64
2000-12-16,1337.33
2000-12-21,1337.32
2000-12-26,1337.29
2001-01-01,1336.843
2001-01-06,1336.814
2001-01-11,1336.803
2001-01-16,1336.783
2001-01-21,1336.755
2001-01-26,1336.742
2001-02-01,1336.735
2001-02-06,1336.732
2001-02-11,1336.754
2001-02-16,1336.754
2001-02-21,1336.733
2001-02-26,1336.714
2001-03-01,1337.184
2001-03-06,1337.211
2001-03-11,1337.184
2001-03-16,1337.222
2001-03-21,1337.253
2001-03-26,1336.8
2001-04-01,1336.781
2001-04-06,1336.71
2001-04-11,1336.702
2001-04-16,1336.727
2001-04-21,1337.312
2001-04-26,1337.63
2001-05-01,1337.612
