DateTime,Groundwater level per five days
2000-01-01,1440.02
2000-01-06,1440.04
2000-01-11,1440.01
2000-01-16,1439.98
2000-01-21,1439.98
2000-01-26,1439.96
2000-02-01,1439.94
2000-02-06,1439.94
2000-02-11,1439.96
2000-02-16,1439.98
2000-02-21,1439.98
2000-02-26,1439.98
2000-03-01,1439.98
2000-03-06,1439.99
2000-03-11,1439.98
2000-03-16,1439.96
2000-03-21,1439.96
2000-03-26,1439.94
2000-04-01,1440
2000-04-06,1440.02
2000-04-11,1439.98
2000-04-16,1439.96
2000-04-21,1439.94
2000-04-26,1439.92
2000-05-01,1439.92
2000-05-06,1440
2000-05-11,1440
2000-05-16,1439.92
2000-05-21,1439.85
2000-05-26,1439.87
2000-06-01,1439.78
2000-06-06,1439.76
2000-06-11,1439.82
2000-06-16,1439.88
2000-06-21,1439.78
2000-06-26,1440.3
2000-07-01,1440.06
2000-07-06,1440.04
2000-07-11,1440
2000-07-16,1439.92
2000-07-21,1439.9
2000-07-26,1439.87
2000-08-01,1440.1
2000-08-06,1439.96
2000-08-11,1439.96
2000-08-16,1440.04
2000-08-21,1440.03
2000-08-26,1440.2
2000-09-01,1440.08
2000-09-06,1440.22
2000-09-11,1440.23
2000-09-16,1440.22
2000-09-21,1440.09
2000-09-26,1440.14
2000-10-01,1440.15
2000-10-06,1440.08
2000-10-11,1440.03
2000-10-16,1440
2000-10-21,1439.95
2000-10-26,1439.94
2000-11-01,1439.94
2000-11-06,1440.03
2000-11-11,1440.1
2000-11-16,1440.44
2000-11-21,1440.32
2000-11-26,1440.18
2000-12-01,1440.17
2000-12-06,1440.12
2000-12-11,1440.1
2000-12-16,1440.05
2000-12-21,1440.06
2000-12-26,1440.03
2001-01-01,1440.03
2001-01-06,1440.11
2001-01-11,1440.07
2001-01-16,1440.1
2001-01-21,1440.1
2001-01-26,1440.08
2001-02-01,1440.08
2001-02-06,1440.11
2001-02-11,1440.11
2001-02-16,1440.11
2001-02-21,1440.01
2001-02-26,1440.02
2001-03-01,1440.02
2001-03-06,1440
2001-03-11,1439.98
2001-03-16,1439.96
2001-03-21,1439.94
2001-03-26,1439.94
2001-04-01,1439.93
2001-04-06,1439.91
2001-04-11,1439.88
2001-04-16,1439.9
2001-04-21,1439.92
2001-04-26,1439.85
2001-05-01,1439.85
2001-05-06,1439.87
2001-05-11,1439.753
2001-05-16,1439.45
2001-05-21,1439.44
2001-05-26,1439.45
2001-06-01,1439.62
2001-06-06,1439.6
2001-06-11,1439.48
2001-06-16,1439.28
2001-06-21,1439.32
2001-06-26,1439.35
2001-07-01,1439.41
2001-07-06,1439.4
2001-07-11,1439.4
2001-07-16,1439.35
2001-07-21,1439.38
2001-07-26,1439.47
2001-08-01,1439.76
2001-08-06,1439.74
2001-08-11,1439.87
2001-08-16,1439.64
2001-08-21,1439.75
2001-08-26,1439.76
2001-09-01,1439.77
2001-09-06,1439.95
2001-09-11,1440.13
2001-09-16,1440.3
2001-09-21,1440.32
2001-09-26,1440.24
2001-10-01,1440.24
2001-10-06,1440.16
2001-10-11,1440.07
2001-10-16,1440.04
2001-10-21,1439.98
2001-10-26,1439.93
2001-11-01,1440.02
2001-11-06,1440.2
2001-11-11,1440.17
2001-11-16,1440.15
2001-11-21,1440.12
2001-11-26,1440.09
2001-12-01,1440.07
2001-12-06,1440.04
2001-12-11,1440.02
2001-12-16,1440.05
2001-12-21,1440.02
2001-12-26,1440.02
2002-01-01,1440
2002-01-06,1440
2002-01-11,1440.04
2002-01-16,1440.03
2002-01-21,1440.05
2002-01-26,1440.02
2002-02-01,1440.04
2002-02-06,1440.06
2002-02-11,1440.04
2002-02-16,1440.08
2002-02-21,1440.09
2002-02-26,1440.09
2002-03-01,1440.08
2002-03-06,1440.08
2002-03-11,1440.04
2002-03-16,1439.99
2002-03-21,1439.96
2002-03-26,1439.98
2002-04-01,1439.88
2002-04-06,1439.81
2002-04-11,1439.76
2002-04-16,1439.72
2002-04-21,1439.67
2002-04-26,1439.63
2002-05-01,1439.58
2002-05-06,1439.54
2002-05-11,1439.52
2002-05-16,1439.61
2002-05-21,1439.7
2002-05-26,1439.78
2002-06-01,1439.89
2002-06-06,1440.08
2002-06-11,1440.18
2002-06-16,1440.08
2002-06-21,1440.2
2002-06-26,1440.02
2002-07-01,1440.1
2002-07-06,1439.97
2002-07-11,1440
2002-07-16,1440.06
2002-07-21,1440.12
2002-07-26,1440.18
2002-08-01,1440.25
2002-08-06,1440.44
2002-08-11,1440.43
2002-08-16,1440.41
2002-08-21,1440.4
2002-08-26,1440.39
2002-09-01,1440.37
2002-09-06,1440.14
2002-09-11,1440.22
2002-09-16,1440.23
2002-09-21,1440.24
2002-09-26,1440.24
2002-10-01,1440.25
2002-10-06,1440.24
2002-10-11,1440.25
2002-10-16,1440.25
2002-10-21,1440.26
2002-10-26,1440.27
2002-11-01,1440.27
2002-11-06,1440.28
2002-11-11,1440.29
2002-11-16,1440.24
2002-11-21,1440.25
2002-11-26,1440.39
2002-12-01,1440.31
2002-12-06,1440.23
2002-12-11,1440.15
2002-12-16,1440.07
2002-12-21,1440.063
2002-12-26,1440.05
2003-01-01,1440.03
2003-01-06,1440.01
2003-01-11,1440
2003-01-16,1440
2003-01-21,1439.98
2003-01-26,1439.98
2003-02-01,1440
2003-02-06,1439.96
2003-02-11,1439.94
2003-02-16,1439.92
2003-02-21,1439.9
2003-02-26,1439.86
2003-03-01,1439.85
2003-03-06,1439.86
2003-03-11,1439.88
2003-03-16,1439.96
2003-03-21,1440.05
2003-03-26,1440.12
2003-04-01,1440.13
2003-04-06,1440.14
2003-04-11,1440.14
2003-04-16,1440.15
2003-04-21,1440.14
2003-04-26,1440.13
2003-05-01,1440.11
2003-05-06,1440.1
2003-05-11,1440.09
2003-05-16,1440.07
2003-05-21,1440.05
2003-05-26,1440.03
2003-06-01,1440
2003-06-06,1440.03
2003-06-11,1440.06
2003-06-16,1440.09
2003-06-21,1440.12
2003-06-26,1440.15
2003-07-01,1440.18
2003-07-06,1440.2
2003-07-11,1440.22
2003-07-16,1440.25
2003-07-21,1440.27
2003-07-26,1440.18
2003-08-01,1440.4
2003-08-06,1440.28
2003-08-11,1440.5
2003-08-16,1440.48
2003-08-21,1440.44
2003-08-26,1440.5
2003-09-01,1440.52
2003-09-06,1440.48
2003-09-11,1440.42
2003-09-16,1440.43
2003-09-21,1440.43
2003-09-26,1440.44
2003-10-01,1440.45
2003-10-06,1440.45
2003-10-11,1440.47
2003-10-16,1440.5
2003-10-21,1440.53
2003-10-26,1440.56
2003-11-01,1440.6
2003-11-06,1440.64
2003-11-11,1440.67
2003-11-16,1440.7
2003-11-21,1440.63
2003-11-26,1440.55
2003-12-01,1440.48
2003-12-06,1440.41
2003-12-11,1440.33
2003-12-16,1440.26
2003-12-21,1440.18
2003-12-26,1440.16
2004-01-01,1440.12
2004-01-06,1440.12
2004-01-11,1440.11
2004-01-16,1440.14
2004-01-21,1440.14
2004-01-26,1440.15
2004-02-01,1440.15
2004-02-06,1440.14
2004-02-11,1440.15
2004-02-16,1440.18
2004-02-21,1440.21
2004-02-26,1440.23
2004-03-01,1440.24
2004-03-06,1440.23
2004-03-11,1440.26
2004-03-16,1440.24
2004-03-21,1440.23
2004-03-26,1440.18
2004-04-01,1440.16
2004-04-06,1440.22
2004-04-11,1440.23
2004-04-16,1440.19
2004-04-21,1440.22
2004-04-26,1440.26
2004-05-01,1440.19
2004-05-06,1440.22
2004-05-11,1440.34
2004-05-16,1440.2
2004-05-21,1440.18
2004-05-26,1440.26
2004-06-01,1440.18
2004-06-06,1440.18
2004-06-11,1440.06
2004-06-16,1440.14
2004-06-21,1440.07
2004-06-26,1439.7
2004-07-01,1439.85
2004-07-06,1439.84
2004-07-11,1439.91
2004-07-16,1439.97
2004-07-21,1440.04
2004-07-26,1440.1
2004-08-01,1440.18
2004-08-06,1440.25
2004-08-11,1440.31
2004-08-16,1440.3
2004-08-21,1440.42
2004-08-26,1440.36
2004-09-01,1440.3
2004-09-06,1440.32
2004-09-11,1440.45
2004-09-16,1440.46
2004-09-21,1440.47
2004-09-26,1440.47
2004-10-01,1440.49
2004-10-06,1440.42
2004-10-11,1440.42
2004-10-16,1440.41
2004-10-21,1440.42
2004-10-26,1440.4
2004-11-01,1440.37
2004-11-06,1440.46
2004-11-11,1440.65
2004-11-16,1440.64
2004-11-21,1440.52
2004-11-26,1440.42
2004-12-01,1440.28
2004-12-06,1440.22
2004-12-11,1440.19
2004-12-16,1440.22
2004-12-21,1440.18
2004-12-26,1440.15
2005-01-01,1440.12
2005-01-06,1440.12
2005-01-11,1440.12
2005-01-16,1440.11
2005-01-21,1440.12
2005-01-26,1440.12
