DateTime,Groundwater level per five days
2000-01-01,1440.89
2000-01-06,1440.87
2000-01-11,1440.86
2000-01-16,1440.84
2000-01-21,1440.83
2000-01-26,1440.81
2000-02-01,1440.79
2000-02-06,1440.78
2000-02-11,1440.77
2000-02-16,1440.75
2000-02-21,1440.73
2000-02-26,1440.72
2000-03-01,1440.7
2000-03-06,1440.7
2000-03-11,1440.71
2000-03-16,1440.73
2000-03-21,1440.73
2000-03-26,1440.76
2000-04-01,1440.8
2000-04-06,1440.84
2000-04-11,1440.87
2000-04-16,1440.89
2000-04-21,1440.92
2000-04-26,1440.95
2000-05-01,1440.95
2000-05-06,1440.96
2000-05-11,1440.98
2000-05-16,1440.99
2000-05-21,1441.01
2000-05-26,1441.02
2000-06-01,1441.02
2000-06-06,1441.04
2000-06-11,1441.04
2000-06-16,1441.01
2000-06-21,1440.97
2000-06-26,1440.95
2000-07-01,1440.93
2000-07-06,1440.91
2000-07-11,1440.9
2000-07-16,1440.88
2000-07-21,1440.88
2000-07-26,1440.89
2000-08-01,1440.88
2000-08-06,1440.87
2000-08-11,1440.89
2000-08-16,1440.87
2000-08-21,1440.86
2000-08-26,1440.85
2000-09-01,1440.86
2000-09-06,1440.87
2000-09-11,1440.88
2000-09-16,1440.89
2000-09-21,1440.89
2000-09-26,1440.9
2000-10-01,1440.91
2000-10-06,1440.92
2000-10-11,1440.93
2000-10-16,1440.96
2000-10-21,1441
2000-10-26,1441.02
2000-11-01,1441.05
2000-11-06,1441.08
2000-11-11,1441.11
2000-11-16,1441.15
2000-11-21,1441.18
2000-11-26,1441.2
2000-12-01,1441.24
2000-12-06,1441.27
2000-12-11,1441.3
2000-12-16,1441.34
2000-12-21,1441.37
2000-12-26,1441.39
2001-01-01,1441.47
2001-01-06,1441.39
2001-01-11,1441.24
2001-01-16,1441.17
2001-01-21,1441.12
2001-01-26,1440.99
2001-02-01,1440.95
2001-02-06,1440.79
2001-02-11,1440.7
2001-02-16,1440.75
2001-02-21,1440.78
2001-02-26,1440.81
2001-03-01,1440.84
2001-03-06,1440.86
2001-03-11,1440.88
2001-03-16,1440.9
2001-03-21,1440.92
2001-03-26,1440.95
2001-04-01,1440.99
2001-04-06,1441.01
2001-04-11,1441.05
2001-04-16,1441.03
2001-04-21,1441.06
2001-04-26,1440.9
2001-05-01,1440.84
2001-05-06,1440.69
2001-05-11,1441.21
2001-05-16,1441.17
2001-05-21,1441.12
2001-05-26,1441.06
2001-06-01,1440.89
2001-06-06,1440.77
2001-06-11,1440.72
2001-06-16,1440.63
2001-06-21,1440.52
2001-06-26,1440.45
2001-07-01,1440.33
2001-07-06,1440.24
2001-07-11,1439.75
2001-07-16,1439.69
2001-07-21,1439.72
2001-07-26,1439.75
2001-08-01,1439.78
2001-08-06,1439.84
2001-08-11,1439.96
2001-08-16,1440.03
2001-08-21,1440.15
2001-08-26,1440.2
2001-09-01,1440.32
2001-09-06,1440.39
2001-09-11,1440.47
2001-09-16,1440.51
2001-09-21,1440.53
2001-09-26,1440.56
2001-10-01,1440.55
2001-10-06,1440.58
2001-10-11,1440.6
2001-10-16,1440.62
2001-10-21,1440.65
2001-10-26,1440.69
2001-11-01,1440.72
2001-11-06,1440.84
2001-11-11,1440.79
2001-11-16,1440.8
2001-11-21,1441.03
2001-11-26,1441.05
2001-12-01,1441.09
2001-12-06,1441.08
2001-12-11,1441.14
2001-12-16,1441.16
2001-12-21,1440.99
2001-12-26,1440.96
2002-01-01,1440.92
2002-01-06,1440.91
2002-01-11,1440.9
2002-01-16,1440.92
2002-01-21,1440.91
2002-01-26,1440.89
2002-02-01,1440.88
2002-02-06,1440.91
2002-02-11,1440.83
2002-02-16,1440.78
2002-02-21,1440.72
2002-02-26,1440.61
2002-03-01,1440.56
2002-03-06,1440.56
2002-03-11,1440.56
2002-03-16,1440.56
2002-03-21,1440.59
2002-03-26,1440.66
2002-04-01,1440.67
2002-04-06,1440.83
2002-04-11,1441.05
2002-04-16,1441.08
2002-04-21,1441.1
2002-04-26,1441.12
2002-05-01,1441.14
2002-05-06,1441.05
2002-05-11,1440.92
2002-05-16,1440.8
2002-05-21,1440.69
2002-05-26,1440.8
2002-06-01,1440.92
2002-06-06,1440.92
2002-06-11,1441.15
2002-06-16,1441.03
2002-06-21,1440.84
2002-06-26,1440.89
2002-07-01,1440.94
2002-07-06,1440.99
2002-07-11,1441.03
2002-07-16,1441.07
2002-07-21,1441.11
2002-07-26,1440.09
2002-08-01,1439.91
2002-08-06,1439.95
2002-08-11,1440.18
2002-08-16,1440.27
2002-08-21,1440.18
2002-08-26,1440.07
2002-09-01,1440.06
2002-09-06,1440.02
2002-09-11,1440.04
2002-09-16,1440.09
2002-09-21,1440.17
2002-09-26,1440.28
2002-10-01,1440.44
2002-10-06,1440.43
2002-10-11,1440.41
2002-10-16,1440.45
2002-10-21,1440.5
2002-10-26,1440.53
2002-11-01,1440.49
2002-11-06,1440.55
2002-11-11,1440.59
2002-11-16,1440.67
2002-11-21,1440.89
2002-11-26,1440.92
2002-12-01,1440.89
2002-12-06,1440.95
2002-12-11,1440.99
2002-12-16,1441.05
2002-12-21,1441.14
2002-12-26,1440.97
2003-01-01,1440.86
2003-01-06,1440.88
2003-01-11,1440.82
2003-01-16,1440.74
2003-01-21,1440.69
2003-01-26,1440.67
2003-02-01,1440.7
2003-02-06,1440.71
2003-02-11,1440.54
2003-02-16,1440.56
2003-02-21,1440.64
2003-02-26,1440.69
2003-03-01,1440.66
2003-03-06,1440.64
2003-03-11,1440.73
2003-03-16,1440.79
2003-03-21,1440.82
2003-03-26,1440.8
2003-04-01,1440.79
2003-04-06,1440.65
2003-04-11,1440.62
2003-04-16,1440.6
2003-04-21,1440.62
2003-04-26,1440.95
2003-05-01,1440.98
2003-05-06,1441.03
2003-05-11,1441.06
2003-05-16,1441.13
2003-05-21,1441.16
2003-05-26,1441.12
2003-06-01,1440.5
2003-06-06,1440.37
2003-06-11,1440.19
2003-06-16,1440.15
2003-06-21,1440.26
2003-06-26,1440.35
2003-07-01,1440.28
2003-07-06,1440.08
2003-07-11,1440.26
2003-07-16,1440.19
2003-07-21,1439.97
2003-07-26,1439.56
2003-08-01,1440.09
2003-08-06,1439.94
2003-08-11,1439.81
2003-08-16,1440.2
2003-08-21,1440.29
2003-08-26,1439.92
2003-09-01,1440.01
2003-09-06,1440.06
2003-09-11,1440.08
2003-09-16,1440.07
2003-09-21,1440.1
2003-09-26,1440.15
2003-10-01,1440.2
2003-10-06,1440.25
2003-10-11,1440.29
2003-10-16,1440.32
2003-10-21,1440.36
2003-10-26,1440.35
2003-11-01,1440.33
2003-11-06,1440.38
2003-11-11,1440.59
2003-11-16,1440.63
2003-11-21,1440.66
2003-11-26,1440.58
2003-12-01,1440.74
2003-12-06,1440.87
2003-12-11,1440.88
2003-12-16,1440.88
2003-12-21,1440.91
2003-12-26,1440.83
