DateTime,Groundwater level per five days
2000-01-01,1473.82
2000-01-06,1473.84
2000-01-11,1473.83
2000-01-16,1473.81
2000-01-21,1473.79
2000-01-26,1473.81
2000-02-01,1473.82
2000-02-06,1473.79
2000-02-11,1473.8
2000-02-16,1473.8
2000-02-21,1473.81
2000-02-26,1473.78
2000-03-01,1473.76
2000-03-06,1473.74
2000-03-11,1473.72
2000-03-16,1473.71
2000-03-21,1473.65
2000-03-26,1473.68
2000-04-01,1473.71
2000-04-06,1473.66
2000-04-11,1473.63
2000-04-16,1473.55
2000-04-21,1473.49
2000-04-26,1473.52
2000-05-01,1473.46
2000-05-06,1473.41
2000-05-11,1473.37
2000-05-16,1473.32
2000-05-21,1473.34
2000-05-26,1473.33
2000-06-01,1473.32
2000-06-06,1473.34
2000-06-11,1473.27
2000-06-16,1473.19
2000-06-21,1473.14
2000-06-26,1473.06
2000-07-01,1473.02
2000-07-06,1472.96
2000-07-11,1472.95
2000-07-16,1472.95
2000-07-21,1472.88
2000-07-26,1472.82
2000-08-01,1472.81
2000-08-06,1472.81
2000-08-11,1472.76
2000-08-16,1472.74
2000-08-21,1472.7
2000-08-26,1472.62
2000-09-01,1472.57
2000-09-06,1472.52
2000-09-11,1472.41
2000-09-16,1472.16
2000-09-21,1472.21
2000-09-26,1472.26
2000-10-01,1472.3
2000-10-06,1472.35
2000-10-11,1472.4
2000-10-16,1472.44
2000-10-21,1472.51
2000-10-26,1472.54
2000-11-01,1472.48
2000-11-06,1472.5
2000-11-11,1472.5
2000-11-16,1472.54
2000-11-21,1472.58
2000-11-26,1472.59
2000-12-01,1472.6
2000-12-06,1472.64
2000-12-11,1472.63
2000-12-16,1472.67
2000-12-21,1472.66
2000-12-26,1472.66
2001-01-01,1472.66
2001-01-06,1472.68
2001-01-11,1472.67
2001-01-16,1472.7
2001-01-21,1472.74
2001-01-26,1472.71
2001-02-01,1472.75
2001-02-06,1472.75
2001-02-11,1472.75
2001-02-16,1472.7
2001-02-21,1472.74
2001-02-26,1472.75
2001-03-01,1472.74
2001-03-06,1472.74
2001-03-11,1472.79
2001-03-16,1472.79
2001-03-21,1472.78
2001-03-26,1472.79
2001-04-01,1472.79
2001-04-06,1472.8
2001-04-11,1472.82
2001-04-16,1472.8
2001-04-21,1472.76
2001-04-26,1472.71
2001-05-01,1472.64
2001-05-06,1473.07
2001-05-11,1473.5
2001-05-16,1473.93
2001-05-21,1473.64
2001-05-26,1473.54
2001-06-01,1473.49
2001-06-06,1473.33
2001-06-11,1473.31
2001-06-16,1473.18
2001-06-21,1472.86
2001-06-26,1472.63
2001-07-01,1472.34
2001-07-06,1472.74
2001-07-11,1472.46
2001-07-16,1472.09
2001-07-21,1471.99
2001-07-26,1471.87
2001-08-01,1471.79
2001-08-06,1471.82
2001-08-11,1471.71
2001-08-16,1471.66
2001-08-21,1471.63
2001-08-26,1471.58
2001-09-01,1471.5
2001-09-06,1471.49
2001-09-11,1471.46
2001-09-16,1471.46
2001-09-21,1471.41
2001-09-26,1471.38
2001-10-01,1471.28
2001-10-06,1471.14
2001-10-11,1471
2001-10-16,1470.67
2001-10-21,1470.44
2001-10-26,1470.14
2001-11-01,1470.94
2001-11-06,1470.96
2001-11-11,1470.99
2001-11-16,1471.04
2001-11-21,1471.09
2001-11-26,1471.16
2001-12-01,1471.16
2001-12-06,1471.16
2001-12-11,1471.2
2001-12-16,1471.29
2001-12-21,1471.3
2001-12-26,1471.38
2002-01-01,1471.4
2002-01-06,1471.42
2002-01-11,1471.48
2002-01-16,1471.48
2002-01-21,1471.55
2002-01-26,1471.57
2002-02-01,1471.64
2002-02-06,1471.63
2002-02-11,1471.65
2002-02-16,1471.7
2002-02-21,1471.75
2002-02-26,1471.76
2002-03-01,1471.76
2002-03-06,1471.74
2002-03-11,1471.82
2002-03-16,1471.82
2002-03-21,1471.84
2002-03-26,1471.81
2002-04-01,1471.81
2002-04-06,1471.78
2002-04-11,1471.86
2002-04-16,1471.81
2002-04-21,1471.81
2002-04-26,1471.84
2002-05-01,1471.86
2002-05-06,1471.79
2002-05-11,1471.74
2002-05-16,1471.68
2002-05-21,1471.69
2002-05-26,1471.64
2002-06-01,1471.59
2002-06-06,1471.52
2002-06-11,1471.45
2002-06-16,1471.43
2002-06-21,1471.37
2002-06-26,1471.33
2002-07-01,1471.27
2002-07-06,1471.26
2002-07-11,1471.24
2002-07-16,1471.16
2002-07-21,1471.23
2002-07-26,1471.19
2002-08-01,1471.09
2002-08-06,1471
2002-08-11,1471.09
2002-08-16,1471.24
2002-08-21,1471.25
2002-08-26,1471.26
2002-09-01,1471.24
2002-09-06,1471.29
2002-09-11,1471.36
2002-09-16,1471.42
2002-09-21,1471.38
2002-09-26,1471.32
2002-10-01,1471.33
2002-10-06,1471.51
2002-10-11,1471.58
2002-10-16,1471.59
2002-10-21,1471.61
2002-10-26,1471.65
2002-11-01,1471.62
2002-11-06,1471.72
2002-11-11,1471.78
2002-11-16,1471.79
2002-11-21,1471.94
2002-11-26,1471.91
2002-12-01,1471.96
2002-12-06,1472.04
2002-12-11,1472.09
2002-12-16,1472.1
2002-12-21,1472.13
2002-12-26,1472.13
2003-01-01,1472.24
2003-01-06,1472.25
2003-01-11,1472.27
2003-01-16,1472.32
2003-01-21,1472.28
2003-01-26,1472.34
2003-02-01,1472.54
2003-02-06,1472.14
2003-02-11,1472.4
2003-02-16,1472.42
2003-02-21,1472.44
2003-02-26,1472.44
2003-03-01,1472.46
2003-03-06,1472.45
2003-03-11,1472.44
2003-03-16,1472.49
2003-03-21,1472.44
2003-03-26,1472.41
2003-04-01,1472.37
2003-04-06,1472.41
2003-04-11,1472.33
2003-04-16,1472.32
2003-04-21,1472.3
2003-04-26,1472.37
2003-05-01,1472.34
2003-05-06,1472.46
2003-05-11,1472.49
2003-05-16,1472.49
2003-05-21,1472.61
2003-05-26,1472.62
2003-06-01,1472.66
2003-06-06,1472.67
2003-06-11,1472.68
2003-06-16,1472.79
2003-06-21,1472.88
2003-06-26,1472.9
2003-07-01,1472.89
2003-07-06,1472.89
2003-07-11,1471.03
2003-07-16,1471.12
2003-07-21,1471.2
2003-07-26,1471.21
2003-08-01,1471.42
2003-08-06,1471.32
2003-08-11,1471.27
2003-08-16,1471.32
2003-08-21,1471.46
2003-08-26,1471.46
2003-09-01,1471.46
2003-09-06,1471.45
2003-09-11,1471.42
2003-09-16,1471.41
2003-09-21,1471.41
2003-09-26,1471.36
2003-10-01,1471.32
2003-10-06,1471.31
2003-10-11,1471.21
2003-10-16,1471.2
2003-10-21,1470.99
2003-10-26,1471.07
2003-11-01,1471.56
2003-11-06,1471.96
2003-11-11,1472.19
2003-11-16,1472.21
2003-11-21,1472.2
2003-11-26,1472.29
2003-12-01,1472.4
2003-12-06,1472.36
2003-12-11,1472.32
2003-12-16,1472.24
2003-12-21,1472.23
2003-12-26,1472.12
2004-01-01,1472.1
2004-01-06,1472.02
2004-01-11,1471.96
2004-01-16,1471.95
2004-01-21,1472.25
2004-01-26,1472.55
2004-02-01,1472.92
2004-02-06,1473.19
2004-02-11,1473.13
2004-02-16,1473.17
2004-02-21,1473.15
2004-02-26,1473.18
2004-03-01,1473.19
2004-03-06,1473.19
2004-03-11,1473.21
2004-03-16,1473.23
2004-03-21,1473.22
2004-03-26,1473.24
2004-04-01,1473.19
2004-04-06,1473.23
2004-04-11,1473.22
2004-04-16,1473.19
2004-04-21,1473.21
2004-04-26,1473.21
2004-05-01,1473.15
2004-05-06,1473.09
2004-05-11,1472.99
2004-05-16,1472.98
2004-05-21,1472.96
2004-05-26,1472.87
2004-06-01,1472.84
2004-06-06,1472.79
2004-06-11,1472.7
2004-06-16,1472.63
2004-06-21,1472.58
2004-06-26,1472.52
2004-07-01,1472.45
2004-07-06,1472.4
2004-07-11,1472.34
2004-07-16,1472.29
2004-07-21,1472.24
2004-07-26,1472.19
2004-08-01,1472.13
2004-08-06,1472.08
2004-08-11,1472.03
2004-08-16,1472.02
2004-08-21,1471.99
2004-08-26,1471.94
2004-09-01,1471.88
2004-09-06,1471.87
2004-09-11,1471.9
2004-09-16,1471.88
2004-09-21,1471.89
2004-09-26,1471.88
2004-10-01,1471.91
2004-10-06,1472.05
2004-10-11,1472.1
2004-10-16,1472.07
2004-10-21,1472.11
2004-10-26,1472.21
2004-11-01,1472.21
2004-11-06,1472.27
2004-11-11,1472.28
2004-11-16,1472.32
2004-11-21,1472.36
2004-11-26,1472.43
2004-12-01,1472.52
2004-12-06,1472.56
2004-12-11,1472.6
2004-12-16,1472.69
2004-12-21,1472.67
2004-12-26,1472.65
2005-01-01,1472.69
2005-01-06,1472.75
2005-01-11,1472.8
2005-01-16,1472.84
2005-01-21,1472.86
2005-01-26,1472.91
2005-02-01,1472.93
2005-02-06,1472.88
2005-02-11,1472.9
2005-02-16,1472.93
2005-02-21,1472.95
2005-02-26,1473
2005-03-01,1472.97
2005-03-06,1472.99
2005-03-11,1472.89
2005-03-16,1472.87
2005-03-21,1472.85
2005-03-26,1472.84
2005-04-01,1472.86
2005-04-06,1472.87
2005-04-11,1472.85
2005-04-16,1472.85
2005-04-21,1472.87
2005-04-26,1472.88
2005-05-01,1472.9
2005-05-06,1472.88
2005-05-11,1472.89
2005-05-16,1472.91
2005-05-21,1472.92
2005-05-26,1472.92
2005-06-01,1472.94
2005-06-06,1472.92
2005-06-11,1472.94
2005-06-16,1472.92
2005-06-21,1472.94
2005-06-26,1472.94
2005-07-01,1472.94
2005-07-06,1472.85
2005-07-11,1472.94
2005-07-16,1472.94
2005-07-21,1472.85
2005-07-26,1472.84
2005-08-01,1472.94
2005-08-06,1472.95
2005-08-11,1472.95
2005-08-16,1472.96
2005-08-21,1472.97
2005-08-26,1472.97
2005-09-01,1472.98
2005-09-06,1473.34
2005-09-11,1473.34
2005-09-16,1473.04
2005-09-21,1472.94
2005-09-26,1472.84
2005-10-01,1472.84
2005-10-06,1472.74
2005-10-11,1472.84
2005-10-16,1473.14
2005-10-21,1472.84
2005-10-26,1472.94
2005-11-01,1472.86
2005-11-06,1472.85
2005-11-11,1472.86
2005-11-16,1472.86
2005-11-21,1472.83
2005-11-26,1472.79
2005-12-01,1472.9
2005-12-06,1473.19
2005-12-11,1473.48
2005-12-16,1473.65
2005-12-21,1473.64
2005-12-26,1473.64
2006-01-01,1472.94
2006-01-06,1473
2006-01-11,1473.04
2006-01-16,1473.11
2006-01-21,1473.16
2006-01-26,1473.22
2006-02-01,1473.28
2006-02-06,1473.34
2006-02-11,1473.39
2006-02-16,1473.45
2006-02-21,1473.5
2006-02-26,1473.56
2006-03-01,1473.59
2006-03-06,1473.65
2006-03-11,1473.7
2006-03-16,1473.76
2006-03-21,1473.81
2006-03-26,1473.87
2006-04-01,1473.94
2006-04-06,1473.99
2006-04-11,1474.04
2006-04-16,1474.1
2006-04-21,1473.74
2006-04-26,1474.44
2006-05-01,1473.64
2006-05-06,1473.74
2006-05-11,1473.94
2006-05-16,1474.04
2006-05-21,1474.14
2006-05-26,1473.94
2006-06-01,1473.44
2006-06-06,1473.99
2006-06-11,1473.99
2006-06-16,1473.63
2006-06-21,1473.34
2006-06-26,1473.13
2006-07-01,1473.47
2006-07-06,1473.29
2006-07-11,1473.11
2006-07-16,1473.2
2006-07-21,1473.32
2006-07-26,1473.21
2006-08-01,1472.99
2006-08-06,1473.04
2006-08-11,1473.2
2006-08-16,1473.02
2006-08-21,1473
2006-08-26,1472.99
2006-09-01,1472.54
2006-09-06,1472.94
2006-09-11,1472.54
2006-09-16,1472.94
